FileName,SiteName,LibraryName,FileURL,SIT_Type,DetectionCount,SampleMatches,ConfidenceLevel,ScanTimestamp
"ImmigrationForm_00053_2025-04-10.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00053_2025-04-10.txt","U.S. Social Security Number (SSN)","4","9695***; 7888***; 908-***","High","2025-12-23 00:09:45"
"ImmigrationForm_00053_2025-04-10.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00053_2025-04-10.txt","U.S. Driver's License Number","1","E017***","Medium","2025-12-23 00:09:45"
"ImmigrationForm_00053_2025-04-10.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00053_2025-04-10.txt","U.S. Individual Taxpayer Identification Number (ITIN)","2","908-***; 977-***","Medium","2025-12-23 00:09:45"
"ImmigrationForm_00053_2025-04-10.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00053_2025-04-10.txt","U.S. / U.K. Passport Number","1","E017***","Medium","2025-12-23 00:09:45"
"ImmigrationForm_00055_2025-02-14.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00055_2025-02-14.txt","U.S. Social Security Number (SSN)","5","8816***; 8321***; 0174***","High","2025-12-23 00:09:46"
"ImmigrationForm_00055_2025-02-14.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00055_2025-02-14.txt","U.S. Individual Taxpayer Identification Number (ITIN)","2","993-***; 929-***","Medium","2025-12-23 00:09:46"
"ImmigrationForm_00056_2025-08-29.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00056_2025-08-29.pdf","U.S. Social Security Number (SSN)","4","0998***; 1108***; 962-***","High","2025-12-23 00:09:46"
"ImmigrationForm_00056_2025-08-29.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00056_2025-08-29.pdf","U.S. Driver's License Number","1","C271***","Medium","2025-12-23 00:09:46"
"ImmigrationForm_00056_2025-08-29.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00056_2025-08-29.pdf","ABA Routing Number","1","1108***","Low","2025-12-23 00:09:46"
"ImmigrationForm_00056_2025-08-29.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00056_2025-08-29.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","2","962-***; 961-***","Medium","2025-12-23 00:09:46"
"ImmigrationForm_00056_2025-08-29.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00056_2025-08-29.pdf","U.S. / U.K. Passport Number","1","C271***","Medium","2025-12-23 00:09:46"
"ImmigrationForm_00060_2025-02-07.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00060_2025-02-07.docx","U.S. Social Security Number (SSN)","3","4854***; 913-***; 904-***","High","2025-12-23 00:09:46"
"ImmigrationForm_00060_2025-02-07.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00060_2025-02-07.docx","U.S. Driver's License Number","2","J755***; N547***","Medium","2025-12-23 00:09:46"
"ImmigrationForm_00060_2025-02-07.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00060_2025-02-07.docx","U.S. Individual Taxpayer Identification Number (ITIN)","2","913-***; 904-***","Medium","2025-12-23 00:09:47"
"ImmigrationForm_00060_2025-02-07.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00060_2025-02-07.docx","U.S. / U.K. Passport Number","2","J755***; N547***","Medium","2025-12-23 00:09:47"
"ImmigrationForm_00063_2025-11-11.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00063_2025-11-11.xlsx","U.S. Social Security Number (SSN)","3","0029***; 902-***; 956-***","High","2025-12-23 00:09:47"
"ImmigrationForm_00063_2025-11-11.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00063_2025-11-11.xlsx","U.S. Driver's License Number","2","I461***; I856***","Medium","2025-12-23 00:09:47"
"ImmigrationForm_00063_2025-11-11.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00063_2025-11-11.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","2","902-***; 956-***","Medium","2025-12-23 00:09:47"
"ImmigrationForm_00063_2025-11-11.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00063_2025-11-11.xlsx","U.S. / U.K. Passport Number","2","I461***; I856***","Medium","2025-12-23 00:09:47"
"ImmigrationForm_00071_2025-03-05.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00071_2025-03-05.pdf","U.S. Social Security Number (SSN)","5","6372***; 1837***; 8805***","High","2025-12-23 00:09:47"
"ImmigrationForm_00071_2025-03-05.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00071_2025-03-05.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","2","985-***; 917-***","Medium","2025-12-23 00:09:47"
"ImmigrationForm_00082_2024-12-31.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00082_2024-12-31.docx","U.S. Social Security Number (SSN)","3","8265***; 952-***; 949-***","High","2025-12-23 00:09:48"
"ImmigrationForm_00082_2024-12-31.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00082_2024-12-31.docx","U.S. Driver's License Number","2","E217***; C939***","Medium","2025-12-23 00:09:48"
"ImmigrationForm_00082_2024-12-31.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00082_2024-12-31.docx","U.S. Individual Taxpayer Identification Number (ITIN)","2","952-***; 949-***","Medium","2025-12-23 00:09:48"
"ImmigrationForm_00082_2024-12-31.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00082_2024-12-31.docx","U.S. / U.K. Passport Number","2","E217***; C939***","Medium","2025-12-23 00:09:48"
"ImmigrationForm_00093_2025-12-07.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00093_2025-12-07.txt","U.S. Social Security Number (SSN)","4","1072***; 6521***; 931-***","High","2025-12-23 00:09:48"
"ImmigrationForm_00093_2025-12-07.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00093_2025-12-07.txt","U.S. Driver's License Number","1","W870***","Medium","2025-12-23 00:09:48"
"ImmigrationForm_00093_2025-12-07.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00093_2025-12-07.txt","U.S. Individual Taxpayer Identification Number (ITIN)","2","931-***; 964-***","Medium","2025-12-23 00:09:48"
"ImmigrationForm_00093_2025-12-07.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00093_2025-12-07.txt","U.S. / U.K. Passport Number","1","W870***","Medium","2025-12-23 00:09:48"
"ImmigrationForm_00134_2025-10-08.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00134_2025-10-08.docx","U.S. Social Security Number (SSN)","4","8128***; 9770***; 968-***","High","2025-12-23 00:09:49"
"ImmigrationForm_00134_2025-10-08.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00134_2025-10-08.docx","U.S. Driver's License Number","1","M719***","Medium","2025-12-23 00:09:49"
"ImmigrationForm_00134_2025-10-08.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00134_2025-10-08.docx","U.S. Individual Taxpayer Identification Number (ITIN)","2","968-***; 935-***","Medium","2025-12-23 00:09:49"
"ImmigrationForm_00134_2025-10-08.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00134_2025-10-08.docx","U.S. / U.K. Passport Number","1","M719***","Medium","2025-12-23 00:09:49"
"ImmigrationForm_00142_2025-11-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00142_2025-11-17.txt","U.S. Social Security Number (SSN)","3","6135***; 901-***; 957-***","High","2025-12-23 00:09:49"
"ImmigrationForm_00142_2025-11-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00142_2025-11-17.txt","U.S. Driver's License Number","2","V706***; A892***","Medium","2025-12-23 00:09:49"
"ImmigrationForm_00142_2025-11-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00142_2025-11-17.txt","U.S. Individual Taxpayer Identification Number (ITIN)","2","901-***; 957-***","Medium","2025-12-23 00:09:49"
"ImmigrationForm_00142_2025-11-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00142_2025-11-17.txt","U.S. / U.K. Passport Number","2","V706***; A892***","Medium","2025-12-23 00:09:49"
"ImmigrationForm_00151_2025-07-02.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00151_2025-07-02.xlsx","U.S. Social Security Number (SSN)","2","978-***; 904-***","High","2025-12-23 00:09:50"
"ImmigrationForm_00151_2025-07-02.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00151_2025-07-02.xlsx","U.S. Driver's License Number","3","P731***; Q512***; K764***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00151_2025-07-02.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00151_2025-07-02.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","2","978-***; 904-***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00151_2025-07-02.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00151_2025-07-02.xlsx","U.S. / U.K. Passport Number","3","P731***; Q512***; K764***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00161_2025-03-15.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00161_2025-03-15.xlsx","U.S. Social Security Number (SSN)","3","9727***; 970-***; 903-***","High","2025-12-23 00:09:50"
"ImmigrationForm_00161_2025-03-15.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00161_2025-03-15.xlsx","U.S. Driver's License Number","2","P524***; M509***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00161_2025-03-15.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00161_2025-03-15.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","2","970-***; 903-***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00161_2025-03-15.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00161_2025-03-15.xlsx","U.S. / U.K. Passport Number","2","P524***; M509***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00174_2024-12-30.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00174_2024-12-30.txt","U.S. Social Security Number (SSN)","4","4007***; 3755***; 998-***","High","2025-12-23 00:09:50"
"ImmigrationForm_00174_2024-12-30.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00174_2024-12-30.txt","U.S. Driver's License Number","1","W022***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00174_2024-12-30.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00174_2024-12-30.txt","U.S. Individual Taxpayer Identification Number (ITIN)","2","998-***; 997-***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00174_2024-12-30.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00174_2024-12-30.txt","U.S. / U.K. Passport Number","1","W022***","Medium","2025-12-23 00:09:50"
"ImmigrationForm_00177_2025-08-10.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00177_2025-08-10.txt","U.S. Social Security Number (SSN)","5","2330***; 7954***; 3847***","High","2025-12-23 00:09:51"
"ImmigrationForm_00177_2025-08-10.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00177_2025-08-10.txt","U.S. Individual Taxpayer Identification Number (ITIN)","2","962-***; 951-***","Medium","2025-12-23 00:09:51"
"ImmigrationForm_00183_2025-09-25.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00183_2025-09-25.docx","U.S. Social Security Number (SSN)","4","9499***; 8450***; 908-***","High","2025-12-23 00:09:51"
"ImmigrationForm_00183_2025-09-25.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00183_2025-09-25.docx","U.S. Driver's License Number","1","L962***","Medium","2025-12-23 00:09:51"
"ImmigrationForm_00183_2025-09-25.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00183_2025-09-25.docx","U.S. Individual Taxpayer Identification Number (ITIN)","2","908-***; 915-***","Medium","2025-12-23 00:09:51"
"ImmigrationForm_00183_2025-09-25.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00183_2025-09-25.docx","U.S. / U.K. Passport Number","1","L962***","Medium","2025-12-23 00:09:51"
"ImmigrationForm_00189_2025-02-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00189_2025-02-17.txt","U.S. Social Security Number (SSN)","4","7212***; 8037***; 941-***","High","2025-12-23 00:09:52"
"ImmigrationForm_00189_2025-02-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00189_2025-02-17.txt","U.S. Driver's License Number","1","L092***","Medium","2025-12-23 00:09:52"
"ImmigrationForm_00189_2025-02-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00189_2025-02-17.txt","U.S. Individual Taxpayer Identification Number (ITIN)","2","941-***; 995-***","Medium","2025-12-23 00:09:52"
"ImmigrationForm_00189_2025-02-17.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ImmigrationForm_00189_2025-02-17.txt","U.S. / U.K. Passport Number","1","L092***","Medium","2025-12-23 00:09:52"
"ITINTaxForm_00003_2025-04-07.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00003_2025-04-07.docx","U.S. Social Security Number (SSN)","4","962-***; 903-***; 981-***","High","2025-12-23 00:09:52"
"ITINTaxForm_00003_2025-04-07.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00003_2025-04-07.docx","U.S. Individual Taxpayer Identification Number (ITIN)","4","962-***; 903-***; 981-***","Medium","2025-12-23 00:09:52"
"ITINTaxForm_00004_2025-08-25.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00004_2025-08-25.xlsx","U.S. Social Security Number (SSN)","4","947-***; 967-***; 943-***","High","2025-12-23 00:09:53"
"ITINTaxForm_00004_2025-08-25.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00004_2025-08-25.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","4","947-***; 967-***; 943-***","Medium","2025-12-23 00:09:53"
"ITINTaxForm_00014_2025-11-08.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00014_2025-11-08.docx","U.S. Social Security Number (SSN)","4","993-***; 965-***; 943-***","High","2025-12-23 00:09:53"
"ITINTaxForm_00014_2025-11-08.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00014_2025-11-08.docx","U.S. Individual Taxpayer Identification Number (ITIN)","4","993-***; 965-***; 943-***","Medium","2025-12-23 00:09:53"
"ITINTaxForm_00017_2025-06-23.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00017_2025-06-23.docx","U.S. Social Security Number (SSN)","4","940-***; 933-***; 904-***","High","2025-12-23 00:09:54"
"ITINTaxForm_00017_2025-06-23.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00017_2025-06-23.docx","U.S. Individual Taxpayer Identification Number (ITIN)","4","940-***; 933-***; 904-***","Medium","2025-12-23 00:09:54"
"ITINTaxForm_00019_2025-01-29.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00019_2025-01-29.pdf","U.S. Social Security Number (SSN)","4","916-***; 956-***; 949-***","High","2025-12-23 00:09:54"
"ITINTaxForm_00019_2025-01-29.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00019_2025-01-29.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","4","916-***; 956-***; 949-***","Medium","2025-12-23 00:09:54"
"ITINTaxForm_00026_2025-01-14.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00026_2025-01-14.xlsx","U.S. Social Security Number (SSN)","4","993-***; 927-***; 936-***","High","2025-12-23 00:09:55"
"ITINTaxForm_00026_2025-01-14.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00026_2025-01-14.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","4","993-***; 927-***; 936-***","Medium","2025-12-23 00:09:55"
"ITINTaxForm_00042_2025-03-01.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00042_2025-03-01.pdf","U.S. Social Security Number (SSN)","4","964-***; 913-***; 981-***","High","2025-12-23 00:09:55"
"ITINTaxForm_00042_2025-03-01.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00042_2025-03-01.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","4","964-***; 913-***; 981-***","Medium","2025-12-23 00:09:55"
"ITINTaxForm_00048_2025-05-12.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00048_2025-05-12.pdf","U.S. Social Security Number (SSN)","4","913-***; 928-***; 982-***","High","2025-12-23 00:09:56"
"ITINTaxForm_00048_2025-05-12.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00048_2025-05-12.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","4","913-***; 928-***; 982-***","Medium","2025-12-23 00:09:56"
"ITINTaxForm_00059_2025-02-14.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00059_2025-02-14.txt","U.S. Social Security Number (SSN)","4","928-***; 995-***; 911-***","High","2025-12-23 00:09:56"
"ITINTaxForm_00059_2025-02-14.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00059_2025-02-14.txt","U.S. Individual Taxpayer Identification Number (ITIN)","4","928-***; 995-***; 911-***","Medium","2025-12-23 00:09:56"
"ITINTaxForm_00064_2025-04-20.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00064_2025-04-20.pdf","U.S. Social Security Number (SSN)","4","946-***; 930-***; 916-***","High","2025-12-23 00:09:57"
"ITINTaxForm_00064_2025-04-20.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00064_2025-04-20.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","4","946-***; 930-***; 916-***","Medium","2025-12-23 00:09:57"
"ITINTaxForm_00077_2025-07-18.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00077_2025-07-18.xlsx","U.S. Social Security Number (SSN)","4","945-***; 991-***; 984-***","High","2025-12-23 00:09:57"
"ITINTaxForm_00077_2025-07-18.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00077_2025-07-18.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","4","945-***; 991-***; 984-***","Medium","2025-12-23 00:09:57"
"ITINTaxForm_00079_2025-05-12.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00079_2025-05-12.docx","U.S. Social Security Number (SSN)","4","909-***; 954-***; 928-***","High","2025-12-23 00:09:57"
"ITINTaxForm_00079_2025-05-12.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00079_2025-05-12.docx","U.S. Individual Taxpayer Identification Number (ITIN)","4","909-***; 954-***; 928-***","Medium","2025-12-23 00:09:57"
"ITINTaxForm_00081_2025-07-22.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00081_2025-07-22.pdf","U.S. Social Security Number (SSN)","4","910-***; 982-***; 929-***","High","2025-12-23 00:09:58"
"ITINTaxForm_00081_2025-07-22.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00081_2025-07-22.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","4","910-***; 982-***; 929-***","Medium","2025-12-23 00:09:58"
"ITINTaxForm_00084_2025-05-12.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00084_2025-05-12.docx","U.S. Social Security Number (SSN)","4","954-***; 993-***; 952-***","High","2025-12-23 00:09:58"
"ITINTaxForm_00084_2025-05-12.docx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00084_2025-05-12.docx","U.S. Individual Taxpayer Identification Number (ITIN)","4","954-***; 993-***; 952-***","Medium","2025-12-23 00:09:58"
"ITINTaxForm_00089_2025-11-20.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00089_2025-11-20.txt","U.S. Social Security Number (SSN)","4","919-***; 981-***; 927-***","High","2025-12-23 00:09:59"
"ITINTaxForm_00089_2025-11-20.txt","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00089_2025-11-20.txt","U.S. Individual Taxpayer Identification Number (ITIN)","4","919-***; 981-***; 927-***","Medium","2025-12-23 00:09:59"
"ITINTaxForm_00100_2025-07-06.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00100_2025-07-06.pdf","U.S. Social Security Number (SSN)","4","933-***; 933-***; 937-***","High","2025-12-23 00:09:59"
"ITINTaxForm_00100_2025-07-06.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00100_2025-07-06.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","4","933-***; 933-***; 937-***","Medium","2025-12-23 00:09:59"
"ITINTaxForm_00110_2025-08-11.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00110_2025-08-11.pdf","U.S. Social Security Number (SSN)","4","949-***; 980-***; 961-***","High","2025-12-23 00:10:00"
"ITINTaxForm_00110_2025-08-11.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00110_2025-08-11.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","4","949-***; 980-***; 961-***","Medium","2025-12-23 00:10:00"
"ITINTaxForm_00119_2025-10-08.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00119_2025-10-08.xlsx","U.S. Social Security Number (SSN)","4","923-***; 998-***; 991-***","High","2025-12-23 00:10:00"
"ITINTaxForm_00119_2025-10-08.xlsx","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00119_2025-10-08.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","4","923-***; 998-***; 991-***","Medium","2025-12-23 00:10:00"
"ITINTaxForm_00125_2025-11-24.pdf","Legal-Simulation","Documents","https://marcusjcloud.sharepoint.com/sites/Legal-Simulation/Shared Documents/ITINTaxForm_00125_2025-11-24.pdf","U.S. Social Security Number (SSN)","4","960-***; 929-***; 902-***","High","2025-12-23 00:10:00"
